SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,MonitorValue00,MonitorValue01,MonitorValue02,MonitorValue03,MonitorValue04,MonitorValue05,MonitorValue06,MonitorValue07,MonitorValue08,MonitorValue09,MonitorValue10,MonitorValue11,MonitorValue12,MonitorValue13,MonitorValue14,MonitorValue15,MonitorValue16,MonitorValue17,MonitorValue18,MonitorValue19,MonitorValue20,MonitorValue21,MonitorValue22,MonitorValue23
56,前金,8,總碳氫化合物,THC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
56,前金,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
56,前金,10,風速,WIND_SPEED,m/sec,1991-02-05,37,31,28,28,26,27,26,26,17,13,19,20,21,23,16,14,18,6,2,13,13,8,8,15
56,前金,11,風向,WIND_DIREC,degrees,1991-02-05,8,5,4,4,3,3,3,3,3,2,329,310,344,334,323,316,301,325,346,314,302,324,301,314
56,前金,14,溫度,AMB_TEMP,℃,1991-02-05,14,14,14,14,14,13,14,14,15,18,19,21,23,23,24,24,23,22,21,20,19,19,18,17
56,前金,31,甲烷,CH4,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
56,前金,38,相對濕度,RH,percent,1991-02-05,70,71,72,74,72,73,70,70,70,66,63,59,57,55,54,53,55,61,61,70,74,73,74,73
63,花蓮,1,二氧化硫,SO2,ppb,1991-02-05,3,3,3,4,3,2,3,15,22,16,15,10,8,8,10,13,22,30,25,26,27,20,9,4
63,花蓮,2,一氧化碳,CO,ppm,1991-02-05,0.4,0.5,0.4,0.5,0.4,0.4,0.5,1.8,2.7,2,1.8,1.3,1,1.1,1.3,1.5,1.7,3.2,3.3,3.1,3.3,2.7,1.3,0.5
63,花蓮,3,臭氧,O3,ppb,1991-02-05,4,3,3,2,3,3,3,1,x,1,2,4,5,4,5,4,3,1,1,x,x,x,1,2
63,花蓮,4,懸浮微粒,PM10,μg/m3,1991-02-05,22,26,20,24,22,17,18,29,42,43,43,42,37,34,36,45,62,86,100,75,89,77,56,49
63,花蓮,5,氮氧化物,NOx,ppb,1991-02-05,12,10,5,9,6,8,13,51,77,55,49,30,18,24,28,34,39,76,72,60,69,56,29,7
63,花蓮,6,一氧化氮,NO,ppb,1991-02-05,2,1,x,1,1,1,2,26,37,19,18,9,5,6,8,9,10,30,34,28,34,28,11,1
63,花蓮,7,二氧化氮,NO2,ppb,1991-02-05,9,8,4,7,5,6,10,24,40,36,31,21,13,18,20,25,29,45,38,32,34,28,18,5
63,花蓮,8,總碳氫化合物,THC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
63,花蓮,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
63,花蓮,10,風速,WIND_SPEED,m/sec,1991-02-05,4,3,x,7,3,6,5,5,6,1,7,8,7,8,7,7,6,4,5,3,3,x,4,8
63,花蓮,11,風向,WIND_DIREC,degrees,1991-02-05,273,249,266,308,303,284,219,304,325,341,39,354,32,21,359,12,331,307,310,296,271,277,238,192
63,花蓮,14,溫度,AMB_TEMP,℃,1991-02-05,16,16,16,16,16,16,16,16,17,17,18,19,20,19,20,20,19,19,19,19,18,18,18,18
63,花蓮,31,甲烷,CH4,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
63,花蓮,38,相對濕度,RH,percent,1991-02-05,84,82,86,85,84,87,88,84,78,79,73,72,66,66,67,64,70,73,76,77,78,79,78,77
67,三重,1,二氧化硫,SO2,ppb,1991-02-05,10,10,10,10,10,13,11,15,15,14,18,24,23,24,17,16,18,17,21,18,17,16,13,10
67,三重,2,一氧化碳,CO,ppm,1991-02-05,1.8,1.6,1.5,1.3,1.2,1.2,1.4,3.6,3,2.5,2.2,2.2,1.7,1.8,1.9,2.1,2.2,2.3,2.8,2.5,2.4,2.5,2.6,2.1
67,三重,3,臭氧,O3,ppb,1991-02-05,22,29,38,34,38,26,15,3,10,21,28,28,31,30,30,26,21,12,3,8,9,12,16,13
67,三重,4,懸浮微粒,PM10,μg/m3,1991-02-05,126,109,93,82,65,65,38,108,99,110,104,101,123,92,103,68,72,63,45,63,45,59,58,71
67,三重,5,氮氧化物,NOx,ppb,1991-02-05,41,37,26,29,26,35,59,122,97,77,71,66,63,67,62,74,73,73,93,74,67,69,60,61
67,三重,6,一氧化氮,NO,ppb,1991-02-05,17,14,6,8,6,11,31,93,64,50,48,45,44,48,43,55,52,43,62,45,39,44,36,37
67,三重,7,二氧化氮,NO2,ppb,1991-02-05,24,22,19,20,19,24,28,28,33,26,22,20,18,18,18,19,21,29,30,28,27,24,24,24
67,三重,8,總碳氫化合物,THC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
67,三重,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
67,三重,10,風速,WIND_SPEED,m/sec,1991-02-05,20,24,29,22,23,24,18,23,27,34,39,42,39,39,40,41,41,39,31,30,31,29,29,19
67,三重,11,風向,WIND_DIREC,degrees,1991-02-05,257,276,282,277,277,270,265,274,250,271,234,279,261,266,267,270,266,270,274,263,271,266,269,262
67,三重,14,溫度,AMB_TEMP,℃,1991-02-05,17,16,17,17,17,18,17,15,16,16,18,18,19,21,22,22,21,20,19,16,17,17,18,18
67,三重,31,甲烷,CH4,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
67,三重,38,相對濕度,RH,percent,1991-02-05,73,70,70,67,66,64,63,67,76,x,71,67,65,60,x,51,51,53,61,66,77,78,77,76
68,中壢,1,二氧化硫,SO2,ppb,1991-02-05,31,26,24,24,26,20,20,27,26,22,24,24,24,25,28,27,29,30,34,36,39,47,42,42
68,中壢,2,一氧化碳,CO,ppm,1991-02-05,1,0.8,0.5,0.5,0.6,0.6,0.8,1.5,1.4,1.4,1.6,1.8,1.5,1.7,1.8,1.8,1.6,1.9,1.9,2.2,3.1,2.9,2.4,3.5
68,中壢,3,臭氧,O3,ppb,1991-02-05,18,28,33,33,31,31,24,18,28,35,34,39,42,35,30,27,20,12,8,6,7,5,1,x
68,中壢,4,懸浮微粒,PM10,μg/m3,1991-02-05,92,88,95,94,90,94,86,117,98,97,114,119,123,101,97,93,76,108,90,101,81,84,76,108
68,中壢,5,氮氧化物,NOx,ppb,1991-02-05,40,29,27,26,26,29,47,63,54,54,60,63,56,67,70,69,68,73,72,76,94,101,101,153
68,中壢,6,一氧化氮,NO,ppb,1991-02-05,12,9,8,8,8,10,22,29,24,25,29,26,26,32,31,34,29,29,30,35,50,56,57,120
68,中壢,7,二氧化氮,NO2,ppb,1991-02-05,27,20,18,17,18,19,25,33,29,28,30,36,30,35,39,35,39,43,41,41,44,44,43,33
68,中壢,8,總碳氫化合物,THC,ppm,1991-02-05,2.1,2,1.8,1.9,1.7,1.8,2.2,2,1.1,1.7,2.4,1.2,2,2.3,2.4,1.2,2.4,1.4,2.1,1.1,1.4,0.9,2.2,1.6
68,中壢,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,0.4,0.3,0.2,0.2,0.2,0.2,0.4,0.6,0.3,0.4,0.7,0.4,0.6,0.7,1,0.3,0.8,0.6,0.7,0.4,0.5,0.4,0.8,0.6
68,中壢,10,風速,WIND_SPEED,m/sec,1991-02-05,30,27,24,34,24,20,31,30,45,38,26,22,13,11,30,25,17,37,28,17,10,8,1,1
68,中壢,11,風向,WIND_DIREC,degrees,1991-02-05,238,238,232,249,246,244,243,255,244,220,237,255,247,107,239,247,242,254,243,211,305,313,108,351
68,中壢,14,溫度,AMB_TEMP,℃,1991-02-05,14,13,13,14,13,13,13,14,15,16,17,18,19,20,18,18,17,16,16,15,16,16,15,15
68,中壢,31,甲烷,CH4,ppm,1991-02-05,1.7,1.6,1.5,1.6,1.4,1.5,1.7,1.3,0.8,1.2,1.6,0.8,1.4,1.6,1.4,0.8,1.6,0.8,1.3,0.7,0.8,0.5,1.3,1
68,中壢,38,相對濕度,RH,percent,1991-02-05,68,67,65,63,61,72,60,60,50,47,56,53,57,56,53,52,57,64,69,71,72,74,85,90
70,永和,1,二氧化硫,SO2,ppb,1991-02-05,31,26,21,11,11,8,7,11,17,17,16,19,24,25,23,23,26,23,22,29,33,32,30,25
70,永和,2,一氧化碳,CO,ppm,1991-02-05,1,0.7,0.6,0.7,0.4,0.4,0.9,1.5,1.8,2,1.8,1.6,1.3,1.5,1.7,1.4,1.9,2,2.9,2.2,1.7,1.9,2.5,1.8
70,永和,3,臭氧,O3,ppb,1991-02-05,14,28,34,25,22,36,32,25,27,27,26,25,24,24,22,19,12,13,11,2,2,x,1,3
70,永和,4,懸浮微粒,PM10,μg/m3,1991-02-05,70,66,83,67,68,60,57,70,75,74,81,75,58,66,57,50,48,43,54,60,47,56,45,71
70,永和,5,氮氧化物,NOx,ppb,1991-02-05,39,24,18,22,26,12,20,32,35,46,50,55,54,50,52,51,67,62,67,77,69,74,72,66
70,永和,6,一氧化氮,NO,ppb,1991-02-05,12,7,4,3,5,5,8,11,14,22,26,25,29,29,24,26,34,31,41,35,28,33,32,28
70,永和,7,二氧化氮,NO2,ppb,1991-02-05,26,16,13,19,20,7,11,21,21,23,24,29,25,21,27,25,32,30,26,41,40,41,40,38
70,永和,8,總碳氫化合物,THC,ppm,1991-02-05,2.4,2.1,2.3,3.4,3.6,2.9,3,3.7,4.1,3,2.5,2.3,2.3,2.2,2.4,2.6,2.4,2.7,2.7,2.6,2.5,2.4,2.8,2.4
70,永和,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,0.4,0.2,0.1,0.2,0.1,0.1,0.1,0.3,0.6,0.7,0.6,0.5,0.4,0.4,0.5,0.8,0.7,0.9,0.8,0.8,0.7,0.6,0.9,0.5
70,永和,10,風速,WIND_SPEED,m/sec,1991-02-05,16,33,19,21,20,23,21,25,28,34,37,32,29,54,34,50,26,33,43,32,45,33,35,16
70,永和,11,風向,WIND_DIREC,degrees,1991-02-05,84,81,82,84,90,84,88,91,89,70,65,43,41,57,31,48,36,52,52,51,46,55,49,43
70,永和,14,溫度,AMB_TEMP,℃,1991-02-05,14,14,14,14,14,14,14,15,16,17,17,18,18,18,18,17,17,16,16,16,16,16,16,16
70,永和,31,甲烷,CH4,ppm,1991-02-05,2,1.9,2.2,3.2,3.4,2.8,2.9,3.3,3.5,2.2,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.8,1.8,1.8,1.8,1.8,1.9,1.8
70,永和,38,相對濕度,RH,percent,1991-02-05,77,73,76,78,76,74,71,75,61,55,56,52,54,49,55,48,62,65,58,61,58,69,72,82
71,復興,1,二氧化硫,SO2,ppb,1991-02-05,14,11,10,10,13,14,13,19,43,54,41,31,24,21,29,34,23,17,13,9,10,12,12,12
71,復興,2,一氧化碳,CO,ppm,1991-02-05,0.9,0.8,0.7,0.6,0.5,0.5,1,2.6,4.4,4,2.2,1.6,1,0.5,0.4,0.4,0.5,1.1,0.7,0.9,2.3,4.4,4.4,2.5
71,復興,3,臭氧,O3,ppb,1991-02-05,17,x,2,2,1,1,2,3,3,19,28,50,75,90,79,64,55,24,25,24,4,2,2,1
71,復興,4,懸浮微粒,PM10,μg/m3,1991-02-05,85,105,68,65,74,79,73,70,128,222,265,239,237,195,173,188,176,159,148,134,134,146,220,234
71,復興,5,氮氧化物,NOx,ppb,1991-02-05,51,49,48,49,45,x,x,x,x,x,x,x,58,42,51,58,59,79,64,57,85,143,161,121
71,復興,6,一氧化氮,NO,ppb,1991-02-05,19,18,17,19,15,x,x,x,x,x,x,x,7,5,6,5,4,5,4,5,14,82,105,75
71,復興,7,二氧化氮,NO2,ppb,1991-02-05,31,31,30,30,30,x,x,x,x,x,x,x,51,36,44,52,54,73,59,51,70,60,54,45
71,復興,8,總碳氫化合物,THC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
71,復興,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
71,復興,10,風速,WIND_SPEED,m/sec,1991-02-05,12,14,11,12,11,9,8,7,8,3,13,14,13,15,9,10,7,4,10,2,2,2,2,6
71,復興,11,風向,WIND_DIREC,degrees,1991-02-05,337,334,345,351,7,358,319,7,272,317,328,331,325,338,328,303,318,278,253,303,329,349,12,350
71,復興,14,溫度,AMB_TEMP,℃,1991-02-05,14,13,13,13,13,13,13,13,15,18,19,21,23,24,24,24,23,22,21,20,19,19,18,18
71,復興,31,甲烷,CH4,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
71,復興,38,相對濕度,RH,percent,1991-02-05,78,79,79,80,81,81,81,82,78,72,67,64,61,58,57,58,58,61,67,73,75,74,74,76
